ano,codigo_municipio,nome_municipio,uf,taxa_aprovacao_fund,taxa_reprovacao_fund,taxa_abandono_fund,taxa_abandono_med
2023,3502408,Anhumas,SP,98,0.7,1.3,6.9
2023,3502507,Aparecida,SP,97,2.8,0.2,2.1
2023,3502606,Aparecida d'Oeste,SP,99.5,0.2,0.3,4.1
2023,3502705,Apiaí,SP,99.1,0.8,0.1,1.1
2023,3502754,Araçariguama,SP,94.4,5.4,0.2,4.6
2023,3502804,Araçatuba,SP,99.1,0.7,0.2,1.5
2023,3502903,Araçoiaba da Serra,SP,99,0.6,0.4,4.2
2023,3503000,Aramina,SP,96,4,0,0
2023,3503109,Arandu,SP,99.1,0.1,0.8,4.8
2023,3503158,Arapeí,SP,93.6,5.8,0.6,2.6
2023,3503208,Araraquara,SP,98.4,0.7,0.9,5.6
2023,3503307,Araras,SP,98.6,1.1,0.3,0.7
2023,3503356,Arco-Íris,SP,97.5,1.7,0.8,1.9
2023,3503406,Arealva,SP,98.1,1.7,0.2,2.8
2023,3503505,Areias,SP,99.3,0.7,0,2.1
2023,3503604,Areiópolis,SP,97.2,2.7,0.1,6.4
2023,3503703,Ariranha,SP,99.9,0.1,0,0
2023,3503802,Artur Nogueira,SP,99.3,0.5,0.2,2.3
2023,3503901,Arujá,SP,99.1,0.7,0.2,2
2023,3503950,Aspásia,SP,100,0,0,0
2023,3504008,Assis,SP,98.7,1,0.3,3.7
2023,3504107,Atibaia,SP,99.5,0.1,0.4,3.1
2023,3504206,Auriflama,SP,99.3,0.2,0.5,6.4
2023,3504305,Avaí,SP,98.7,0.5,0.8,1.2
2023,3504404,Avanhandava,SP,99.2,0.4,0.4,3
2023,3504503,Avaré,SP,98.2,1.2,0.6,4.5
2023,3504602,Bady Bassitt,SP,97,3,0,3
2023,3504701,Balbinos,SP,100,0,0,2.3
2023,3504800,Bálsamo,SP,98.8,0,1.2,5.8
2023,3504909,Bananal,SP,92.8,6.1,1.1,0
2023,3505005,Barão de Antonina,SP,99.5,0.5,0,0
2023,3505104,Barbosa,SP,98.6,0.3,1.1,1.9
2023,3505203,Bariri,SP,98.6,1.3,0.1,5.1
2023,3505302,Barra Bonita,SP,99.5,0.4,0.1,1.2
2023,3505351,Barra do Chapéu,SP,99.7,0,0.3,2.5
2023,3505401,Barra do Turvo,SP,99.7,0,0.3,1.2
2023,3505500,Barretos,SP,99,0.9,0.1,2.7
2023,3505609,Barrinha,SP,99.2,0.8,0,3.2
2023,3505708,Barueri,SP,98,1.9,0.1,1.8
2023,3505807,Bastos,SP,99.6,0.2,0.2,6.2
2023,3505906,Batatais,SP,98.7,0.8,0.5,5.4
2023,3506003,Bauru,SP,97.6,1.8,0.6,3.6
2023,3506102,Bebedouro,SP,98.5,0.6,0.9,5
2023,3506201,Bento de Abreu,SP,100,0,0,0
2023,3506300,Bernardino de Campos,SP,99.4,0.4,0.2,4
2023,3506359,Bertioga,SP,97.8,1.7,0.5,2.7
2023,3506409,Bilac,SP,100,0,0,0.5
2023,3506508,Birigui,SP,99.2,0.6,0.2,2.9
2023,3506607,Biritiba Mirim,SP,97.9,1.9,0.2,2.9
2023,3506706,Boa Esperança do Sul,SP,97.2,2.8,0,3.6
2023,3506805,Bocaina,SP,98.6,0.7,0.7,7.5
2023,3506904,Bofete,SP,98.3,1.7,0,0
2023,3507001,Boituva,SP,99.1,0.8,0.1,0
2023,3507100,Bom Jesus dos Perdões,SP,99.5,0.1,0.4,8.3
2023,3507159,Bom Sucesso de Itararé,SP,100,0,0,0.5
2023,3507209,Borá,SP,98.4,0.8,0.8,0
2023,3507308,Boracéia,SP,99.8,0,0.2,5.2
2023,3507407,Borborema,SP,99.8,0.1,0.1,4.7
2023,3507456,Borebi,SP,94.1,5.9,0,5.3
2023,3507506,Botucatu,SP,98.3,1.2,0.5,4
2023,3507605,Bragança Paulista,SP,97.8,1.7,0.5,3.3
2023,3507704,Braúna,SP,99,0.7,0.3,4.2
2023,3507753,Brejo Alegre,SP,99.7,0,0.3,2.8
2023,3507803,Brodowski,SP,97.1,2.8,0.1,5.6
2023,3507902,Brotas,SP,99.7,0.2,0.1,2.9
2023,3508009,Buri,SP,97.4,2.6,0,7.7
2023,3508108,Buritama,SP,99.8,0.1,0.1,3.3
2023,3508207,Buritizal,SP,95.1,4.7,0.2,3.6
2023,3508306,Cabrália Paulista,SP,96.9,2.3,0.8,3.9
2023,3508405,Cabreúva,SP,99.1,0.7,0.2,1.4
2023,3508504,Caçapava,SP,96.6,3.1,0.3,2.7
2023,3508603,Cachoeira Paulista,SP,97.9,1.9,0.2,3.7
2023,3508702,Caconde,SP,98.4,1.6,0,3.3
2023,3508801,Cafelândia,SP,98.9,0.9,0.2,1.8
2023,3508900,Caiabu,SP,97.6,1.6,0.8,3.2
2023,3509007,Caieiras,SP,98.9,0.9,0.2,1.6
2023,3509106,Caiuá,SP,98.3,1.4,0.3,0
2023,3509205,Cajamar,SP,99,0.7,0.3,3.4
2023,3509254,Cajati,SP,99.8,0.1,0.1,1.5
2023,3509304,Cajobi,SP,99.8,0,0.2,4.3
2023,3509403,Cajuru,SP,97.7,1.6,0.7,4.5
2023,3509452,Campina do Monte Alegre,SP,99.4,0.6,0,7.3
2023,3509502,Campinas,SP,98.2,1.4,0.4,2.9
2023,3509601,Campo Limpo Paulista,SP,98.3,1.6,0.1,0.9
2023,3509700,Campos do Jordão,SP,98.9,1,0.1,7.7
2023,3509809,Campos Novos Paulista,SP,97.6,2.1,0.3,2.1
2023,3509908,Cananéia,SP,94.2,5.1,0.7,2.7
2023,3509957,Canas,SP,93.3,6.7,0,0
2023,3510005,Cândido Mota,SP,99.4,0.4,0.2,2.1
2023,3510104,Cândido Rodrigues,SP,99.6,0.4,0,3.7
2023,3510153,Canitar,SP,97.8,1.3,0.9,7.6
2023,3510203,Capão Bonito,SP,99.5,0.5,0,7.6
2023,3510302,Capela do Alto,SP,99.4,0.2,0.4,10.7
2023,3510401,Capivari,SP,96,3.9,0.1,2.2
2023,3510500,Caraguatatuba,SP,99.5,0.4,0.1,3.9
2023,3510609,Carapicuíba,SP,98.3,1,0.7,2.1
2023,3510708,Cardoso,SP,98.2,1.8,0,0
2023,3510807,Casa Branca,SP,97.3,2.2,0.5,3.2
2023,3510906,Cássia dos Coqueiros,SP,94.5,5.5,0,1.3
2023,3511003,Castilho,SP,99.4,0.6,0,1.6
2023,3511102,Catanduva,SP,99.3,0.4,0.3,2.6
2023,3511201,Catiguá,SP,99.5,0.5,0,0.7
2023,3511300,Cedral,SP,98.4,1.3,0.3,6.7
2023,3511409,Cerqueira César,SP,99.1,0.4,0.5,4.4
2023,3511508,Cerquilho,SP,99.4,0.6,0,1.8
2023,3511607,Cesário Lange,SP,95.4,4.5,0.1,1.9
2023,3511706,Charqueada,SP,98.6,1.1,0.3,8
2023,3511904,Clementina,SP,99.7,0,0.3,1.2
2023,3512001,Colina,SP,99.2,0.5,0.3,13.8
2023,3512100,Colômbia,SP,100,0,0,1.1
2023,3512209,Conchal,SP,97.8,1.8,0.4,5.9
2023,3512308,Conchas,SP,97.6,2.3,0.1,4.7
2023,3512407,Cordeirópolis,SP,99.6,0,0.4,7.7
2023,3512506,Coroados,SP,99.3,0.7,0,2.8
2023,3512605,Coronel Macedo,SP,100,0,0,1.9
2023,3512704,Corumbataí,SP,95.5,3.7,0.8,0.8
2023,3512803,Cosmópolis,SP,97.3,2.6,0.1,0.2
2023,3512902,Cosmorama,SP,99.5,0.2,0.3,2.2
2023,3513009,Cotia,SP,97.7,1.9,0.4,2.5
2023,3513108,Cravinhos,SP,94.8,4.6,0.6,5.2
2023,3513207,Cristais Paulista,SP,96.3,3.7,0,5.7
2023,3513306,Cruzália,SP,100,0,0,0
2023,3513405,Cruzeiro,SP,98.6,1,0.4,1.6
2023,3513504,Cubatão,SP,96,3.8,0.2,2.2
2023,3513603,Cunha,SP,98,2,0,1.8
2023,3513702,Descalvado,SP,98,1.7,0.3,4.6
2023,3513801,Diadema,SP,99.1,0.7,0.2,1
2023,3513850,Dirce Reis,SP,96.9,2.5,0.6,0
2023,3513900,Divinolândia,SP,99.5,0,0.5,5.1
2023,3514007,Dobrada,SP,98.9,0.1,1,6
2023,3514106,Dois Córregos,SP,99.6,0.4,0,1.8
2023,3514205,Dolcinópolis,SP,97.7,1.1,1.2,2.1
2023,3514304,Dourado,SP,97.4,2.4,0.2,1.4
2023,3514403,Dracena,SP,99.2,0.6,0.2,1.6
2023,3514502,Duartina,SP,98.5,0.6,0.9,5
2023,3514601,Dumont,SP,99.4,0.4,0.2,1.6
2023,3514700,Echaporã,SP,99.1,0.3,0.6,1.6
2023,3514809,Eldorado,SP,97,3,0,2.1
2023,3514908,Elias Fausto,SP,98.4,1.6,0,4.4
2023,3514924,Elisiário,SP,100,0,0,0
2023,3514957,Embaúba,SP,100,0,0,2
2023,3515004,Embu das Artes,SP,99.3,0.3,0.4,2.4
2023,3515103,Embu-Guaçu,SP,99.5,0.2,0.3,1.1
2023,3515129,Emilianópolis,SP,99.7,0.3,0,3.6
2023,3515152,Engenheiro Coelho,SP,96.2,3.5,0.3,0
2023,3515186,Espírito Santo do Pinhal,SP,97.6,1.7,0.7,3.4
2023,3515194,Espírito Santo do Turvo,SP,99.6,0.2,0.2,0
2023,3515202,Estrela d'Oeste,SP,97.1,2.5,0.4,0.5
2023,3515301,Estrela do Norte,SP,99.4,0,0.6,1.4
2023,3515350,Euclides da Cunha Paulista,SP,99.9,0.1,0,1.9
2023,3515400,Fartura,SP,99.1,0.3,0.6,2.8
2023,3515509,Fernandópolis,SP,98.3,1.6,0.1,2.7
2023,3515608,Fernando Prestes,SP,99.5,0.3,0.2,3.6
2023,3515657,Fernão,SP,100,0,0,0
2023,3515707,Ferraz de Vasconcelos,SP,98.4,1,0.6,4.7
2023,3515806,Flora Rica,SP,98.4,1.6,0,0
2023,3515905,Floreal,SP,99.1,0.4,0.5,1.6
2023,3516002,Flórida Paulista,SP,99,0.6,0.4,4.9
2023,3516101,Florínea,SP,100,0,0,1.3
2023,3516200,Franca,SP,98.7,0.8,0.5,3.8
2023,3516309,Francisco Morato,SP,98.8,0.9,0.3,2.4
2023,3516408,Franco da Rocha,SP,99.2,0.5,0.3,1.7
2023,3516507,Gabriel Monteiro,SP,99.3,0.3,0.4,0
2023,3516606,Gália,SP,99.8,0,0.2,0
2023,3516705,Garça,SP,99.4,0.3,0.3,4.5
2023,3516804,Gastão Vidigal,SP,99.4,0.6,0,0
2023,3516853,Gavião Peixoto,SP,99.1,0.5,0.4,0
2023,3516903,General Salgado,SP,99.5,0.5,0,1.8
2023,3517000,Getulina,SP,98.6,1.2,0.2,6.2
2023,3517109,Glicério,SP,99.1,0.4,0.5,2
2023,3517208,Guaiçara,SP,99.2,0.2,0.6,7.7
2023,3517307,Guaimbê,SP,98.2,0.8,1,7.7
2023,3517406,Guaíra,SP,98.8,0.3,0.9,4.7
2023,3517505,Guapiaçu,SP,95.3,4.7,0,4.3
2023,3517604,Guapiara,SP,99.6,0.4,0,0.8
2023,3517703,Guará,SP,97.6,2.4,0,7.5
2023,3517802,Guaraçaí,SP,99.8,0,0.2,2.7
2023,3517901,Guaraci,SP,98.8,0.4,0.8,2
2023,3518008,Guarani d'Oeste,SP,99,1,0,0
2023,3518107,Guarantã,SP,98.5,1.2,0.3,2
2023,3518206,Guararapes,SP,99.2,0.8,0,1.7
2023,3518305,Guararema,SP,99.4,0.2,0.4,4.2
2023,3518404,Guaratinguetá,SP,98.1,1.8,0.1,0.6
2023,3518503,Guareí,SP,96.5,2.2,1.3,6.1
2023,3518602,Guariba,SP,99,0.4,0.6,3.1
2023,3518701,Guarujá,SP,98,1.1,0.9,4.3
2023,3518800,Guarulhos,SP,98.8,0.9,0.3,2.1
2023,3518859,Guatapará,SP,96.4,2.4,1.2,3.7
2023,3518909,Guzolândia,SP,99.6,0.4,0,0
2023,3519006,Herculândia,SP,97.1,2.2,0.7,14.8
2023,3519055,Holambra,SP,99.4,0.6,0,3.5
2023,3519071,Hortolândia,SP,98.8,1.1,0.1,1.2
2023,3519105,Iacanga,SP,99.9,0,0.1,2.2
2023,3519204,Iacri,SP,98.3,0.3,1.4,8.1
2023,3519253,Iaras,SP,97.6,2.3,0.1,1.2
2023,3519303,Ibaté,SP,98.9,0.7,0.4,2.1
2023,3519402,Ibirá,SP,99.8,0.2,0,2.8
2023,3519501,Ibirarema,SP,99.2,0.8,0,0
2023,3519600,Ibitinga,SP,99.2,0.7,0.1,0.2
2023,3519709,Ibiúna,SP,97.8,1.6,0.6,4.7
2023,3519808,Icém,SP,98.8,1.2,0,0
2023,3519907,Iepê,SP,99.2,0.7,0.1,0.3
2023,3520004,Igaraçu do Tietê,SP,97.8,1.5,0.7,2.9
2023,3520103,Igarapava,SP,97.4,2.1,0.5,1.5
2023,3520202,Igaratá,SP,97.2,2.7,0.1,0
2023,3520301,Iguape,SP,99.6,0.2,0.2,1.9
2023,3520400,Ilhabela,SP,98,2,0,1.2
2023,3520426,Ilha Comprida,SP,98.8,1.2,0,3.2
2023,3520442,Ilha Solteira,SP,98,1.5,0.5,1.7
2023,3520509,Indaiatuba,SP,98.3,1.5,0.2,1.7
2023,3520608,Indiana,SP,97.9,1.5,0.6,9
2023,3520707,Indiaporã,SP,99.8,0,0.2,0
2023,3520806,Inúbia Paulista,SP,99.2,0.6,0.2,4.7
2023,3520905,Ipaussu,SP,99.4,0.6,0,0.8
2023,3521002,Iperó,SP,96.6,3.2,0.2,0.2
2023,3521101,Ipeúna,SP,99.6,0.2,0.2,2.5
2023,3521150,Ipiguá,SP,99.8,0.1,0.1,0.6
2023,3521200,Iporanga,SP,99.6,0.4,0,0
2023,3521309,Ipuã,SP,99,0.9,0.1,7.3
2023,3521408,Iracemápolis,SP,99.9,0,0.1,1.1
2023,3521507,Irapuã,SP,99.1,0.9,0,0
2023,3521606,Irapuru,SP,98.9,1.1,0,0
2023,3521705,Itaberá,SP,99.7,0.3,0,1.4
2023,3521804,Itaí,SP,98.7,0.1,1.2,11.5
2023,3521903,Itajobi,SP,99.8,0.2,0,3.7
2023,3522000,Itaju,SP,98.6,0.7,0.7,3.1
2023,3522109,Itanhaém,SP,98.4,1.4,0.2,3.2
2023,3522158,Itaoca,SP,99.8,0.2,0,0.7
2023,3522208,Itapecerica da Serra,SP,98.6,1.1,0.3,1.8
2023,3522307,Itapetininga,SP,99,0.5,0.5,3.4
2023,3522406,Itapeva,SP,99,0.9,0.1,3.1
2023,3522505,Itapevi,SP,97.4,1.9,0.7,3.9
2023,3522604,Itapira,SP,97.4,2.1,0.5,2.2
2023,3522653,Itapirapuã Paulista,SP,99.6,0.2,0.2,0.7
2023,3522703,Itápolis,SP,99.7,0,0.3,0.2
2023,3522802,Itaporanga,SP,99.6,0.3,0.1,2.4
2023,3522901,Itapuí,SP,97,2.7,0.3,4.1
2023,3523008,Itapura,SP,99.8,0.2,0,4.8
2023,3523107,Itaquaquecetuba,SP,98.4,1.1,0.5,3.6
2023,3523206,Itararé,SP,97.8,1.9,0.3,4.1
2023,3523305,Itariri,SP,99.8,0.1,0.1,3.6
2023,3523404,Itatiba,SP,97.4,2.5,0.1,0.8
2023,3523503,Itatinga,SP,97.6,1.7,0.7,9.1
2023,3523602,Itirapina,SP,99.3,0.6,0.1,1
2023,3523701,Itirapuã,SP,98.3,1.4,0.3,10
2023,3523800,Itobi,SP,97.8,0.6,1.6,11.8
2023,3523909,Itu,SP,98.7,1.1,0.2,1
2023,3524006,Itupeva,SP,98.9,1,0.1,1.1
2023,3524105,Ituverava,SP,93.7,5,1.3,2.6
2023,3524204,Jaborandi,SP,99.9,0.1,0,0.7
2023,3524303,Jaboticabal,SP,98.7,0.8,0.5,4.8
2023,3524402,Jacareí,SP,98.2,1.7,0.1,2.7
2023,3524501,Jaci,SP,97.4,1.9,0.7,16
2023,3524600,Jacupiranga,SP,96.7,3.2,0.1,2.7
2023,3524709,Jaguariúna,SP,99.7,0.3,0,1.8
2023,3524808,Jales,SP,99.6,0.4,0,0.7
2023,3524907,Jambeiro,SP,90.4,9.6,0,1.6
2023,3525003,Jandira,SP,98.5,1,0.5,3.5
2023,3525102,Jardinópolis,SP,95.9,2.6,1.5,2.1
2023,3525201,Jarinu,SP,99.3,0.6,0.1,1.5
2023,3525300,Jaú,SP,98.8,0.8,0.4,4
2023,3525409,Jeriquara,SP,95.9,4.1,0,0
2023,3525508,Joanópolis,SP,98.4,1.6,0,1.7
2023,3525607,João Ramalho,SP,100,0,0,7.3
2023,3525706,José Bonifácio,SP,99.3,0.5,0.2,4.7
2023,3525805,Júlio Mesquita,SP,99.1,0.9,0,0
2023,3525854,Jumirim,SP,96.8,3.2,0,9.7
2023,3525904,Jundiaí,SP,99.4,0.4,0.2,1.6
2023,3526001,Junqueirópolis,SP,99.7,0.3,0,0
2023,3526100,Juquiá,SP,99.7,0.1,0.2,1.7
2023,3526209,Juquitiba,SP,99.7,0.1,0.2,4.3
2023,3526308,Lagoinha,SP,99.1,0.9,0,1.1
2023,3526407,Laranjal Paulista,SP,98.4,1.5,0.1,6.4
2023,3526506,Lavínia,SP,94.9,4.9,0.2,0
2023,3526605,Lavrinhas,SP,98.1,1.9,0,2.2
2023,3526704,Leme,SP,99.6,0.3,0.1,0.6
2023,3526803,Lençóis Paulista,SP,98.8,1,0.2,0.8
2023,3526902,Limeira,SP,99.3,0.3,0.4,2.8
2023,3527009,Lindóia,SP,96,3.4,0.6,4.5
2023,3527108,Lins,SP,97.8,1.5,0.7,2.3
2023,3527207,Lorena,SP,96.1,3.6,0.3,0.7
2023,3527256,Lourdes,SP,100,0,0,0
2023,3527306,Louveira,SP,99.2,0.5,0.3,2.3
2023,3527405,Lucélia,SP,98.8,1.1,0.1,5.4
2023,3527504,Lucianópolis,SP,96.3,3.7,0,1.9
2023,3527603,Luís Antônio,SP,96.9,3,0.1,5.5
2023,3527702,Luiziânia,SP,98.8,0,1.2,2.5
2023,3527801,Lupércio,SP,99.2,0.6,0.2,1.6
2023,3527900,Lutécia,SP,96.1,3.9,0,0
2023,3528007,Macatuba,SP,98.5,1.5,0,3.8
2023,3528106,Macaubal,SP,99.8,0.2,0,0.5
2023,3528205,Macedônia,SP,99.5,0.5,0,1
2023,3528304,Magda,SP,99.7,0.3,0,2.5
2023,3528403,Mairinque,SP,94.9,4.6,0.5,1.5
2023,3528502,Mairiporã,SP,99.4,0.4,0.2,1.2
2023,3528601,Manduri,SP,99.2,0.2,0.6,7.8
2023,3528700,Marabá Paulista,SP,98.4,1.6,0,1.4
2023,3528809,Maracaí,SP,99.8,0.1,0.1,0.8
2023,3528858,Marapoama,SP,99.7,0,0.3,0
2023,3528908,Mariápolis,SP,100,0,0,11
2023,3529005,Marília,SP,99.2,0.6,0.2,2.8
2023,3529104,Marinópolis,SP,100,0,0,0
2023,3529203,Martinópolis,SP,99.1,0.6,0.3,4.8
2023,3529302,Matão,SP,99.1,0.5,0.4,3.5
2023,3529401,Mauá,SP,98.5,1.2,0.3,1.5
2023,3529500,Mendonça,SP,98.5,1.5,0,7
2023,3529609,Meridiano,SP,99.2,0.6,0.2,0
2023,3529658,Mesópolis,SP,94.7,4.1,1.2,5.4
2023,3529708,Miguelópolis,SP,91.5,8.4,0.1,0.4
2023,3529807,Mineiros do Tietê,SP,98.9,0.4,0.7,1
2023,3529906,Miracatu,SP,98.4,1.3,0.3,2.2
2023,3530003,Mira Estrela,SP,98.6,1,0.4,3.6
2023,3530102,Mirandópolis,SP,99.6,0.1,0.3,1.7
2023,3530201,Mirante do Paranapanema,SP,99.4,0.6,0,0.7
2023,3530300,Mirassol,SP,99,0.9,0.1,0.4
2023,3530409,Mirassolândia,SP,98.9,1.1,0,0
2023,3530508,Mococa,SP,97.8,1.8,0.4,5.2
2023,3530607,Mogi das Cruzes,SP,99.2,0.5,0.3,2.3
2023,3530706,Mogi Guaçu,SP,98.2,1.3,0.5,4.8
2023,3530805,Mogi Mirim,SP,98.6,1.1,0.3,3.1
2023,3530904,Mombuca,SP,93.9,6.1,0,9
2023,3531001,Monções,SP,100,0,0,2.2
2023,3531100,Mongaguá,SP,97.7,2.2,0.1,0.4
2023,3531209,Monte Alegre do Sul,SP,92.3,7.7,0,4.5
2023,3531308,Monte Alto,SP,99.5,0.2,0.3,6
2023,3531407,Monte Aprazível,SP,99.2,0.5,0.3,4.3
2023,3531506,Monte Azul Paulista,SP,99.1,0.4,0.5,10.8
2023,3531605,Monte Castelo,SP,99.8,0,0.2,0.6
2023,3531704,Monteiro Lobato,SP,98.3,1.6,0.1,5.5
2023,3531803,Monte Mor,SP,95.6,4.1,0.3,1.9
2023,3531902,Morro Agudo,SP,97.5,2.2,0.3,1.3
2023,3532009,Morungaba,SP,98.5,1.4,0.1,3.3
2023,3532058,Motuca,SP,97.2,2.8,0,14.7
2023,3532108,Murutinga do Sul,SP,99.7,0.3,0,0
2023,3532157,Nantes,SP,99.1,0.6,0.3,0
2023,3532207,Narandiba,SP,97.2,2.7,0.1,7.4
2023,3532306,Natividade da Serra,SP,99.5,0.4,0.1,2.7
2023,3532405,Nazaré Paulista,SP,99.7,0.1,0.2,4.8
2023,3532504,Neves Paulista,SP,99.3,0.5,0.2,5.8
2023,3532603,Nhandeara,SP,99.6,0,0.4,4.5
2023,3532702,Nipoã,SP,99.7,0.2,0.1,0
2023,3532801,Nova Aliança,SP,98.6,0.4,1,7.3
2023,3532827,Nova Campina,SP,98.4,1.6,0,6
2023,3532843,Nova Canaã Paulista,SP,100,0,0,0
2023,3532868,Nova Castilho,SP,100,0,0,0
2023,3532900,Nova Europa,SP,99.8,0.2,0,0
2023,3533007,Nova Granada,SP,99.6,0.1,0.3,2.2
2023,3533106,Nova Guataporanga,SP,100,0,0,0
2023,3533205,Nova Independência,SP,96.6,2.3,1.1,2.4
2023,3533254,Novais,SP,98.4,1.3,0.3,0
2023,3533304,Nova Luzitânia,SP,100,0,0,0
2023,3533403,Nova Odessa,SP,98.3,1.5,0.2,2.4
2023,3533502,Novo Horizonte,SP,99.5,0.1,0.4,4.7
2023,3533601,Nuporanga,SP,96.7,2.6,0.7,1
2023,3533700,Ocauçu,SP,100,0,0,1.1
2023,3533809,Óleo,SP,100,0,0,0
2023,3533908,Olímpia,SP,99.5,0.3,0.2,1.7
2023,3534005,Onda Verde,SP,99,0.7,0.3,1.2
2023,3534104,Oriente,SP,99,0.4,0.6,3.7
2023,3534203,Orindiúva,SP,100,0,0,1.5
2023,3534302,Orlândia,SP,98.7,1.3,0,2.9
2023,3534401,Osasco,SP,98.8,0.9,0.3,1.3
2023,3534500,Oscar Bressane,SP,95.7,4.3,0,0
2023,3534609,Osvaldo Cruz,SP,99.5,0.3,0.2,1.5
2023,3534708,Ourinhos,SP,98.4,1.3,0.3,2.4
2023,3534757,Ouroeste,SP,99.6,0.2,0.2,1.8
2023,3534807,Ouro Verde,SP,99.3,0.4,0.3,0
2023,3534906,Pacaembu,SP,99.4,0.4,0.2,4.6
2023,3535002,Palestina,SP,99.7,0.2,0.1,1.3
2023,3535101,Palmares Paulista,SP,99.6,0.4,0,0.4
2023,3535200,Palmeira d'Oeste,SP,97.3,2.6,0.1,1.8
2023,3535309,Palmital,SP,98.1,1.9,0,1.1
2023,3535408,Panorama,SP,98.5,1.3,0.2,3.1
2023,3535507,Paraguaçu Paulista,SP,99.8,0.2,0,3.6
2023,3535606,Paraibuna,SP,97.6,2.4,0,0.7
2023,3535705,Paraíso,SP,100,0,0,0.7
2023,3535804,Paranapanema,SP,96.9,2.7,0.4,3.5
2023,3535903,Paranapuã,SP,99.8,0,0.2,1.1
2023,3536000,Parapuã,SP,99.3,0.7,0,8.9
2023,3536109,Pardinho,SP,93.8,6.2,0,0.4
2023,3536208,Pariquera-Açu,SP,98.9,0.8,0.3,4.9
2023,3536257,Parisi,SP,100,0,0,0
2023,3536307,Patrocínio Paulista,SP,97.8,0.9,1.3,9.7
2023,3536406,Paulicéia,SP,100,0,0,0
2023,3536505,Paulínia,SP,97.6,2.2,0.2,0.6
2023,3536570,Paulistânia,SP,100,0,0,0
2023,3536604,Paulo de Faria,SP,99.7,0.3,0,2.5
2023,3536703,Pederneiras,SP,96.7,2.7,0.6,6.5
2023,3536802,Pedra Bela,SP,98.9,1.1,0,3.5
2023,3536901,Pedranópolis,SP,100,0,0,0
2023,3537008,Pedregulho,SP,97.2,1.8,1,8.2
2023,3537107,Pedreira,SP,99.4,0.4,0.2,4.1
2023,3537156,Pedrinhas Paulista,SP,99.6,0,0.4,1.3
2023,3537206,Pedro de Toledo,SP,99.7,0.1,0.2,1.1
2023,3537305,Penápolis,SP,98.7,0.8,0.5,1.7
2023,3537404,Pereira Barreto,SP,99.7,0,0.3,0.3
2023,3537503,Pereiras,SP,97.2,2.4,0.4,0.9
2023,3537602,Peruíbe,SP,99,0.8,0.2,2
2023,3537701,Piacatu,SP,99.7,0.2,0.1,1.6
2023,3537800,Piedade,SP,99.4,0.2,0.4,3.9
2023,3537909,Pilar do Sul,SP,99.1,0.3,0.6,8.2
2023,3538006,Pindamonhangaba,SP,99.3,0.4,0.3,2.9
2023,3538105,Pindorama,SP,98.2,1.3,0.5,15.5
2023,3538204,Pinhalzinho,SP,99.8,0.1,0.1,4.8
2023,3538303,Piquerobi,SP,98.8,0.9,0.3,2.8
2023,3538501,Piquete,SP,96.2,3.6,0.2,1.3
2023,3538600,Piracaia,SP,97.2,2.6,0.2,2.9
2023,3538709,Piracicaba,SP,98.3,0.9,0.8,4.3
2023,3538808,Piraju,SP,99.6,0.1,0.3,4.8
2023,3538907,Pirajuí,SP,99.4,0.3,0.3,1.1
2023,3539004,Pirangi,SP,99.6,0.1,0.3,5.2
2023,3539103,Pirapora do Bom Jesus,SP,98.9,1,0.1,3.9
2023,3539202,Pirapozinho,SP,98.5,1,0.5,5.8
2023,3539301,Pirassununga,SP,98.5,1.3,0.2,1.2
2023,3539400,Piratininga,SP,97.6,2.2,0.2,2.3
2023,3539509,Pitangueiras,SP,97.8,1.3,0.9,8.9
2023,3539608,Planalto,SP,98.6,1.4,0,0.7
2023,3539707,Platina,SP,96.1,2.6,1.3,2.7
2023,3539806,Poá,SP,98.7,1,0.3,2
2023,3539905,Poloni,SP,97.3,1.7,1,4.5
2023,3540002,Pompéia,SP,99.2,0.8,0,0.9
2023,3540101,Pongaí,SP,98.9,0.8,0.3,2.7
2023,3540200,Pontal,SP,99,0.4,0.6,6
2023,3540259,Pontalinda,SP,97.9,2.1,0,0
2023,3540309,Pontes Gestal,SP,99.3,0.4,0.3,2.3
2023,3540408,Populina,SP,98.7,1.3,0,0
2023,3540507,Porangaba,SP,98.1,1.7,0.2,2.8
2023,3540606,Porto Feliz,SP,99.9,0.1,0,2.7
2023,3540705,Porto Ferreira,SP,96,3.8,0.2,4.9
2023,3540754,Potim,SP,99.5,0.5,0,7.7
2023,3540804,Potirendaba,SP,97.6,2.3,0.1,0.2
2023,3540853,Pracinha,SP,100,0,0,0
2023,3540903,Pradópolis,SP,96.4,3.6,0,1.5
2023,3541000,Praia Grande,SP,96.9,2.8,0.3,1.1
2023,3541059,Pratânia,SP,99.6,0.3,0.1,3.6
2023,3541109,Presidente Alves,SP,99.3,0,0.7,1
2023,3541208,Presidente Bernardes,SP,98.8,0.9,0.3,0
2023,3541307,Presidente Epitácio,SP,99.1,0.4,0.5,1.7
2023,3541406,Presidente Prudente,SP,97.4,2.2,0.4,2.3
2023,3541505,Presidente Venceslau,SP,99.2,0.4,0.4,2.6
2023,3541604,Promissão,SP,98.7,1,0.3,2.3
2023,3541653,Quadra,SP,96.6,3.2,0.2,1.2
2023,3541703,Quatá,SP,98.8,1.1,0.1,1.6
2023,3541802,Queiroz,SP,100,0,0,2.2
